Company,TypeName,Inches,CPU_Company,CPU_Frequency (GHz),RAM (GB),GPU_Company,OpSys,Weight (kg),screen_x_size,screen_y_size,Touch_screen,IPS,Full_HD,4k_Ultra_HD,Quad_HD,Screen_Resolution_NA,Price,SSD,HDD,Flash_Storage
HP,Notebook,14.0,Intel,2.5,4,Intel,Windows 10,2.31,1366,768,0,0,0,0,0,1,1189.0,0,1,0
HP,Notebook,14.0,Intel,2.5,4,Intel,Windows 10,1.95,1366,768,0,0,0,0,0,1,1060.0,0,1,0
Dell,Ultrabook,13.3,Intel,2.5,8,Intel,Windows 10,1.29,3200,1800,1,0,0,0,1,0,1624.0,1,0,0
HP,Notebook,17.3,Intel,2.5,8,Nvidia,Windows 10,2.63,1920,1080,0,0,1,0,0,0,1080.0,1,0,0
HP,Notebook,14.0,Intel,2.5,4,Intel,Windows 10,1.64,1366,768,0,0,0,0,0,1,973.0,1,0,0
Acer,Notebook,15.6,AMD,3.0,6,AMD,Windows 10,2.1,1366,768,0,0,0,0,0,1,409.0,0,1,0
MSI,Gaming,17.3,Intel,2.8,8,Nvidia,Windows 10,2.7,1920,1080,0,0,1,0,0,0,1191.8,1,1,0
HP,Notebook,14.0,Intel,2.3,8,Intel,Windows 7,1.95,1920,1080,0,0,1,0,0,0,1195.0,1,0,0
HP,Notebook,15.6,Intel,2.5,8,Intel,Windows 10,1.84,1920,1080,0,0,1,0,0,0,1228.99,1,0,0
HP,Ultrabook,12.5,Intel,2.5,8,Intel,Windows 10,1.26,1920,1080,0,0,1,0,0,0,1349.0,1,0,0
HP,Notebook,15.6,Intel,2.5,4,Intel,Windows 10,2.04,1366,768,0,0,0,0,0,1,742.0,0,1,0
Toshiba,Ultrabook,14.0,Intel,2.6,8,Intel,Windows 10,1.47,1920,1080,0,1,0,0,0,0,1725.0,1,0,0
Dell,Notebook,15.6,Intel,2.4,8,Intel,Windows 7,2.09,1920,1080,0,0,1,0,0,0,1062.95,1,0,0
HP,Notebook,14.0,Intel,2.5,8,Intel,Windows 10,1.64,1920,1080,0,0,1,0,0,0,1010.51,1,0,0
Lenovo,2 in 1 Convertible,15.6,Intel,2.5,4,Intel,Windows 10,1.8,1920,1080,1,1,0,0,0,0,847.0,1,0,0
Vero,Notebook,14.0,Intel,1.44,2,Intel,Windows 10,1.45,1366,768,0,0,0,0,0,1,210.8,0,0,1
Toshiba,Notebook,15.6,Intel,2.5,16,Nvidia,Windows 10,2.4,1920,1080,0,1,0,0,0,0,1425.0,1,0,0
Lenovo,Notebook,15.6,Intel,2.3,8,Intel,Windows 10,2.3,1920,1080,0,0,1,0,0,0,1049.6,1,0,0
HP,Notebook,14.0,Intel,2.3,4,Intel,Windows 10,1.54,1920,1080,0,0,1,0,0,0,1000.0,0,1,0
HP,Notebook,15.6,Intel,2.4,8,Intel,Windows 10,1.84,1920,1080,0,0,1,0,0,0,2103.34,1,1,0
HP,Notebook,14.0,Intel,2.3,8,Intel,Windows 7,1.43,1920,1080,0,0,1,0,0,0,1469.0,1,0,0
MSI,Gaming,17.3,Intel,2.7,16,Nvidia,Windows 10,3.78,1920,1080,0,1,0,0,0,0,1545.64,1,1,0
Lenovo,Gaming,17.3,Intel,2.6,16,Nvidia,Windows 10,4.6,1920,1080,0,1,0,0,0,0,2289.99,1,1,0
Asus,Netbook,11.6,Intel,1.6,4,Intel,Chrome OS,1.2,1366,768,0,0,0,0,0,1,287.9,0,0,1
Lenovo,Notebook,14.0,Intel,2.6,16,Intel,Windows 7,1.1,2560,1440,0,1,0,0,0,0,2620.0,1,0,0
HP,Notebook,15.6,Intel,2.7,8,Nvidia,Windows 10,1.91,1920,1080,0,1,0,0,0,0,979.0,0,1,0
Dell,2 in 1 Convertible,15.6,Intel,2.7,8,Intel,Windows 10,2.3,1920,1080,1,1,0,0,0,0,1094.0,1,0,0
HP,Notebook,15.6,Intel,2.5,4,Intel,Windows 10,2.04,1366,768,0,0,0,0,0,1,979.0,1,0,0
Dell,Ultrabook,13.3,Intel,2.7,16,Intel,Windows 10,1.2,3200,1800,1,0,0,0,1,0,2254.0,1,0,0
HP,Notebook,15.6,Intel,2.3,4,Intel,Windows 10,2.31,1366,768,0,0,0,0,0,1,705.15,0,1,0
HP,Notebook,15.6,Intel,2.5,4,Intel,No OS,1.96,1366,768,0,0,0,0,0,1,499.0,0,1,0
Acer,Notebook,15.6,AMD,2.2,8,AMD,Windows 10,2.4,1366,768,0,0,0,0,0,1,449.0,0,1,0
Dell,2 in 1 Convertible,13.3,Intel,2.7,12,Intel,Windows 10,1.6,1920,1080,1,1,0,0,0,0,1299.0,1,0,0
MSI,Gaming,15.6,Intel,2.6,16,Nvidia,Windows 10,2.94,1920,1080,0,0,1,0,0,0,1819.0,1,1,0
HP,Notebook,15.6,Intel,2.7,8,Intel,Windows 10,2.04,1920,1080,0,0,1,0,0,0,1070.0,1,0,0
Asus,Gaming,17.3,Intel,2.6,16,Nvidia,No OS,4.0,1920,1080,0,1,0,0,0,0,998.0,0,1,0
Dell,Notebook,15.6,Intel,2.5,4,Intel,Windows 10,2.25,1920,1080,0,0,1,0,0,0,559.0,0,1,0
Dell,Notebook,15.6,Intel,2.7,16,AMD,Windows 10,2.32,1920,1080,0,0,1,0,0,0,989.99,0,1,0
MSI,Gaming,15.6,Intel,2.6,16,Nvidia,Windows 10,1.8,1920,1080,0,0,1,0,0,0,1929.0,1,1,0
Dell,Ultrabook,13.3,Intel,2.7,8,Intel,Windows 10,1.29,1920,1080,0,0,1,0,0,0,1458.0,1,0,0
Asus,Gaming,17.3,Intel,2.7,64,Nvidia,Windows 10,3.58,1920,1080,0,1,0,0,0,0,3975.0,1,0,0
Dell,2 in 1 Convertible,13.3,Intel,2.5,8,Intel,Windows 10,1.62,1920,1080,1,0,0,0,0,0,798.01,1,0,0
Dell,Gaming,15.6,Intel,2.6,16,Nvidia,Windows 10,3.21,3840,2160,0,0,0,1,0,0,1329.0,1,1,0
Apple,Ultrabook,12.0,Intel,1.1,8,Intel,Mac OS X,0.92,2304,1440,0,1,0,0,0,0,1300.0,0,0,1
Dell,Notebook,15.6,Intel,2.3,4,Intel,Windows 10,2.06,1366,768,0,0,0,0,0,1,481.98,0,1,0
HP,Notebook,15.6,Intel,2.3,4,Intel,Windows 10,2.31,1366,768,0,0,0,0,0,1,1199.0,0,1,0
HP,Ultrabook,12.5,Intel,2.3,8,Intel,Windows 7,1.26,1920,1080,0,0,1,0,0,0,1199.0,1,0,0
HP,Notebook,13.3,Intel,2.7,8,Intel,Windows 10,1.49,1920,1080,0,0,1,0,0,0,1090.0,1,0,0
Lenovo,Ultrabook,12.5,Intel,2.5,8,Intel,Windows 10,1.3,1920,1080,1,1,0,0,0,0,1713.49,1,0,0
Lenovo,Notebook,17.3,Intel,2.3,8,AMD,Windows 10,3.0,1600,900,0,0,0,0,0,1,659.0,0,1,0
Lenovo,Notebook,15.6,Intel,2.3,4,Nvidia,Windows 10,2.3,1920,1080,0,1,0,0,0,0,977.0,0,1,0
MSI,Gaming,17.3,Intel,2.8,16,Nvidia,Windows 10,3.78,1920,1080,0,0,1,0,0,0,2499.0,1,1,0
Lenovo,Notebook,15.6,Intel,2.3,4,Intel,Windows 10,2.1,1366,768,0,0,0,0,0,1,540.0,0,1,0
HP,Notebook,15.6,Intel,2.3,4,Intel,Windows 7,2.31,1920,1080,0,0,1,0,0,0,940.0,0,1,0
Lenovo,Ultrabook,12.5,Intel,1.2,8,Intel,Windows 10,0.99,2560,1440,1,1,0,0,0,0,1399.0,1,0,0
Lenovo,Gaming,17.3,Intel,2.7,32,Nvidia,Windows 10,4.6,1920,1080,0,1,0,0,0,0,3240.0,1,0,0
Lenovo,2 in 1 Convertible,10.1,Intel,1.44,4,Intel,Windows 10,0.69,1920,1200,1,1,0,0,0,0,646.27,0,0,1
HP,Ultrabook,13.3,Intel,2.7,16,Intel,Windows 10,1.3,3840,2160,0,1,0,0,0,0,2049.0,1,0,0
Dell,Notebook,15.6,Intel,2.5,8,Intel,Windows 10,2.18,1920,1080,0,0,1,0,0,0,750.0,1,0,0
HP,Notebook,14.0,Intel,2.3,4,Intel,Windows 7,1.54,1920,1080,0,0,1,0,0,0,1030.99,0,1,0
HP,Workstation,15.6,Intel,2.5,8,AMD,Windows 7,1.9,1920,1080,0,0,1,0,0,0,1495.0,1,0,0
Lenovo,Notebook,14.0,Intel,2.3,8,Intel,Windows 7,1.7,1920,1080,0,0,1,0,0,0,1199.0,1,0,0
HP,Notebook,13.3,Intel,1.5,4,Intel,Chrome OS,1.29,3200,1800,0,0,0,0,1,0,615.0,0,0,1
Acer,Notebook,15.6,AMD,2.2,4,AMD,Windows 10,2.4,1366,768,0,0,0,0,0,1,387.0,0,1,0
Dell,Notebook,15.6,Intel,1.6,4,Intel,Linux,2.2,1366,768,0,0,0,0,0,1,393.49,0,1,0
HP,Notebook,15.6,Intel,2.0,4,Intel,No OS,1.86,1366,768,0,0,0,0,0,1,345.99,0,1,0
Asus,Gaming,17.3,Intel,2.8,8,Nvidia,Windows 10,2.7,1920,1080,0,1,0,0,0,0,1599.0,1,1,0
Dell,Ultrabook,13.3,Intel,1.6,4,AMD,Windows 10,1.4,1920,1080,0,1,0,0,0,0,818.35,1,0,0
HP,Netbook,12.5,Intel,2.3,4,Intel,Windows 7,2.4,1366,768,0,0,0,0,0,1,1599.0,1,0,0
Acer,Notebook,15.6,Intel,2.5,8,Nvidia,Windows 10,2.4,1920,1080,0,0,1,0,0,0,799.0,1,1,0
Dell,Notebook,15.6,Intel,2.5,8,AMD,Windows 10,2.36,1920,1080,0,0,1,0,0,0,638.8,0,1,0
MSI,Gaming,17.3,Intel,2.6,8,Nvidia,Windows 10,2.6,1920,1080,0,0,1,0,0,0,1599.0,1,0,0
HP,Notebook,15.6,Intel,1.6,4,Intel,Windows 10,1.96,1366,768,0,0,0,0,0,1,500.0,0,1,0
Asus,Gaming,17.3,Intel,2.6,16,Nvidia,Windows 10,4.3,1920,1080,0,1,0,0,0,0,2299.0,1,1,0
Dell,Ultrabook,12.5,Intel,2.3,4,Intel,Windows 7,1.5,1366,768,0,0,0,0,0,1,1135.15,0,1,0
Dell,Ultrabook,12.5,Intel,2.3,4,Intel,Windows 7,1.5,1366,768,0,0,0,0,0,1,1166.97,1,0,0
Acer,Notebook,15.6,Intel,1.5,4,Intel,Chrome OS,2.2,1366,768,0,0,0,0,0,1,209.0,1,0,0
HP,Workstation,17.3,Intel,2.6,8,AMD,Windows 7,3.0,1920,1080,0,1,0,0,0,0,2899.0,0,1,0
Lenovo,Gaming,15.6,Intel,2.8,16,Nvidia,Windows 10,2.4,1920,1080,0,0,1,0,0,0,1199.0,1,0,0
Dell,Ultrabook,12.5,Intel,2.3,8,Intel,Windows 7,1.5,1366,768,0,0,0,0,0,1,1413.1,1,0,0
MSI,Gaming,17.3,Intel,2.6,8,Nvidia,Windows 10,2.9,1920,1080,0,0,1,0,0,0,1511.19,1,1,0
Lenovo,2 in 1 Convertible,15.6,Intel,2.3,4,Intel,Windows 10,2.1,1920,1080,1,1,0,0,0,0,867.0,1,0,0
HP,Notebook,15.6,AMD,2.5,4,AMD,Windows 10,2.1,1920,1080,0,0,1,0,0,0,398.0,0,1,0
Asus,Gaming,15.6,Intel,2.6,16,Nvidia,Windows 10,2.59,1920,1080,0,1,0,0,0,0,1339.0,1,1,0
HP,Notebook,13.3,Intel,1.1,8,Intel,Windows 10,1.16,3200,1800,1,0,0,0,1,0,1699.0,1,0,0
Dell,Notebook,15.6,Intel,2.3,4,AMD,Windows 7,2.24,1366,768,0,0,0,0,0,1,769.15,0,1,0
Lenovo,Notebook,15.6,Intel,2.0,4,Intel,Windows 10,2.1,1366,768,0,0,0,0,0,1,429.0,1,0,0
HP,Ultrabook,13.3,Intel,2.5,8,Intel,Windows 10,1.16,1920,1080,0,0,1,0,0,0,1969.0,1,0,0
Lenovo,2 in 1 Convertible,10.1,Intel,1.44,4,Intel,Android,0.69,1920,1200,1,1,0,0,0,0,549.0,0,0,1
Dell,Ultrabook,13.3,Intel,2.4,8,Intel,Windows 10,1.23,1920,1080,0,0,1,0,0,0,1379.0,1,0,0
Lenovo,Gaming,17.3,Intel,2.7,16,Nvidia,Windows 10,4.6,1920,1080,0,1,0,0,0,0,2749.99,1,0,0
Razer,Ultrabook,12.5,Intel,2.5,8,Intel,Windows 10,1.25,3840,2160,1,0,0,0,0,0,1029.0,1,0,0
Toshiba,Ultrabook,13.3,Intel,2.7,16,Intel,Windows 10,1.05,1920,1080,0,0,1,0,0,0,2226.0,1,0,0
Asus,Gaming,17.3,Intel,2.6,8,Nvidia,Windows 10,3.52,1920,1080,0,0,1,0,0,0,1312.49,1,1,0
Vero,Notebook,13.3,Intel,1.44,4,Intel,Windows 10,1.35,1920,1080,0,0,1,0,0,0,196.0,0,0,1
HP,Notebook,13.3,Intel,2.3,8,Intel,Windows 10,1.16,1920,1080,0,0,1,0,0,0,1690.0,1,0,0
HP,Notebook,14.0,Intel,2.3,8,Intel,Windows 7,1.43,1920,1080,0,0,1,0,0,0,1513.0,1,0,0
Dell,Notebook,15.6,Intel,2.3,4,Intel,Linux,2.09,1366,768,0,0,0,0,0,1,523.63,0,1,0
Asus,Notebook,15.6,Intel,2.4,4,Intel,Windows 10,2.0,1366,768,0,0,0,0,0,1,435.0,0,1,0
Lenovo,2 in 1 Convertible,14.0,Intel,2.5,8,Intel,Windows 10,1.8,1920,1080,1,1,0,0,0,0,1669.0,1,0,0
Lenovo,2 in 1 Convertible,10.1,Intel,1.44,4,Intel,Windows 10,0.69,1920,1200,1,1,0,0,0,0,479.0,0,0,1
HP,Ultrabook,12.5,Intel,2.4,8,Intel,Windows 7,1.26,1366,768,0,0,0,0,0,1,1895.0,1,0,0
Lenovo,Gaming,15.6,Intel,2.5,8,Nvidia,No OS,2.4,1920,1080,0,1,0,0,0,0,989.0,1,1,0
HP,Gaming,17.3,Intel,2.3,8,Nvidia,Windows 10,3.35,1920,1080,0,1,0,0,0,0,1129.0,1,1,0
HP,Notebook,15.6,Intel,2.7,8,Intel,Windows 10,2.04,1366,768,0,0,0,0,0,1,629.0,0,1,0
Lenovo,2 in 1 Convertible,14.0,Intel,2.6,8,Nvidia,Windows 7,1.8,1920,1080,1,1,0,0,0,0,2050.38,1,0,0
Asus,Notebook,14.0,Intel,1.1,4,Intel,Windows 10,1.5,1366,768,0,0,0,0,0,1,278.0,0,0,1
HP,Ultrabook,15.6,Intel,2.7,8,Intel,Windows 10,1.84,1920,1080,0,0,1,0,0,0,752.0,1,0,0
Acer,Notebook,15.6,Intel,2.5,4,Nvidia,Windows 10,2.23,1920,1080,0,0,1,0,0,0,616.0,0,1,0
Lenovo,Notebook,15.6,Intel,2.5,16,AMD,Windows 10,2.5,1920,1080,0,0,1,0,0,0,1099.0,0,0,0
HP,Workstation,17.3,Intel,2.6,8,Nvidia,Windows 7,3.0,1920,1080,0,1,0,0,0,0,3949.4,1,0,0
Dell,Notebook,15.6,Intel,2.5,8,AMD,Windows 10,2.5,1366,768,0,0,0,0,0,1,784.0,0,1,0
MSI,Gaming,17.3,Intel,2.7,16,Nvidia,Windows 10,3.78,1920,1080,0,0,1,0,0,0,2399.0,1,1,0
HP,Ultrabook,15.6,Intel,2.5,8,Intel,Windows 7,1.88,1920,1080,0,0,1,0,0,0,2171.72,1,0,0
Lenovo,2 in 1 Convertible,14.0,Intel,2.6,16,Intel,Windows 10,2.8,2560,1440,1,1,0,0,0,0,2440.0,1,0,0
MSI,Gaming,15.6,Intel,2.8,8,Nvidia,Windows 10,2.4,1920,1080,0,0,1,0,0,0,1142.8,1,1,0
HP,2 in 1 Convertible,13.3,Intel,2.4,8,Intel,Windows 10,1.48,1920,1080,1,0,0,0,0,0,1629.0,1,0,0
HP,Workstation,15.6,Intel,2.6,8,Nvidia,Windows 7,2.59,1920,1080,0,1,0,0,0,0,2229.0,1,0,0
HP,2 in 1 Convertible,13.3,Intel,2.6,8,Intel,Windows 10,1.48,2560,1440,1,0,0,0,0,0,1799.0,1,0,0
HP,Workstation,15.6,Intel,2.6,8,Nvidia,Windows 7,2.0,1920,1080,0,0,1,0,0,0,1899.0,1,0,0
HP,Ultrabook,12.5,Intel,2.5,8,Intel,Windows 7,1.26,1920,1080,0,0,1,0,0,0,2296.95,1,0,0
Dell,Notebook,15.6,Intel,2.7,8,Nvidia,Windows 10,2.18,1920,1080,0,0,1,0,0,0,1009.9,1,0,0
HP,Notebook,15.6,Intel,2.3,8,Intel,Windows 7,1.88,1920,1080,0,0,1,0,0,0,1579.0,1,0,0
Lenovo,2 in 1 Convertible,14.0,Intel,2.5,8,Intel,Windows 10,1.27,2560,1440,1,1,0,0,0,0,2339.0,1,0,0
Lenovo,Notebook,15.6,Intel,2.0,4,Intel,No OS,1.9,1366,768,0,0,0,0,0,1,339.0,0,1,0
HP,Notebook,15.6,AMD,1.8,4,AMD,Windows 10,1.86,1366,768,0,0,0,0,0,1,297.0,0,1,0
Lenovo,Notebook,15.6,Intel,2.3,8,AMD,No OS,2.32,1920,1080,0,0,1,0,0,0,599.0,0,1,0
Dell,Gaming,15.6,Intel,2.8,8,Nvidia,Windows 10,2.62,1920,1080,0,0,1,0,0,0,1199.0,0,1,0
Dell,Notebook,15.6,Intel,2.3,8,Nvidia,Windows 10,2.04,3840,2160,1,1,0,0,0,0,2250.68,1,0,0
HP,Notebook,15.6,AMD,2.5,4,AMD,Windows 10,1.91,1920,1080,0,0,1,0,0,0,478.89,1,0,0
MSI,Gaming,17.3,Intel,2.8,16,Nvidia,Windows 10,2.7,1920,1080,0,0,1,0,0,0,1492.8,1,1,0
Lenovo,Ultrabook,14.0,Intel,2.6,12,Intel,Windows 7,1.4,1920,1080,0,0,1,0,0,0,2299.0,1,0,0
Lenovo,Notebook,15.6,Intel,2.3,8,AMD,Windows 10,2.5,1920,1080,0,0,1,0,0,0,788.49,0,0,0
HP,2 in 1 Convertible,13.3,Intel,2.6,8,Intel,Windows 10,1.48,2560,1440,1,0,0,0,0,0,2041.0,1,0,0
Lenovo,Ultrabook,14.0,Intel,2.6,8,Intel,Windows 7,1.7,1920,1080,0,0,1,0,0,0,1499.0,1,0,0
MSI,Gaming,14.0,Intel,2.6,16,Nvidia,Windows 10,1.7,1920,1080,0,0,1,0,0,0,1769.0,1,1,0
HP,Gaming,15.6,Intel,2.8,8,Nvidia,Windows 10,2.62,1920,1080,0,1,0,0,0,0,899.0,0,1,0
Lenovo,Notebook,15.6,Intel,2.0,8,Intel,Windows 10,2.2,1366,768,0,0,0,0,0,1,459.0,0,1,0
HP,Notebook,15.6,Intel,2.3,4,Intel,No OS,2.1,1366,768,0,0,0,0,0,1,476.99,0,1,0
Dell,Gaming,15.6,Intel,2.8,8,Nvidia,Windows 10,2.62,3840,2160,0,0,0,1,0,0,1498.0,1,1,0
Lenovo,Notebook,15.6,Intel,2.5,8,Intel,Windows 10,1.95,1920,1080,0,1,0,0,0,0,1390.0,1,0,0
Lenovo,Notebook,15.6,Intel,2.0,4,Nvidia,Windows 10,2.2,1920,1080,0,0,1,0,0,0,468.0,0,1,0
HP,Notebook,14.0,Intel,1.6,2,Intel,Windows 10,1.44,1366,768,0,0,0,0,0,1,249.0,0,0,1
MSI,Gaming,15.6,Intel,2.7,8,Nvidia,Windows 10,2.2,1920,1080,0,1,0,0,0,0,839.0,0,1,0
HP,Notebook,15.6,Intel,2.5,8,Intel,Windows 10,1.96,1920,1080,0,0,1,0,0,0,679.0,1,0,0
HP,Notebook,15.6,Intel,1.8,16,Intel,Windows 10,2.1,1920,1080,0,0,1,0,0,0,1159.0,1,0,0
Asus,Notebook,15.6,Intel,1.6,4,Intel,Windows 10,2.2,1366,768,0,0,0,0,0,1,369.0,0,1,0
Lenovo,Notebook,15.6,Intel,2.3,4,Intel,No OS,2.1,1366,768,0,0,0,0,0,1,398.0,0,1,0
Lenovo,Notebook,15.6,Intel,2.7,8,Nvidia,No OS,2.2,1920,1080,0,0,1,0,0,0,709.0,0,1,0
Asus,Notebook,14.0,Intel,2.4,4,Intel,Windows 10,2.0,1920,1080,0,0,1,0,0,0,769.0,1,0,0
Lenovo,Notebook,15.6,Intel,2.5,4,Intel,Windows 7,2.32,1920,1080,0,0,1,0,0,0,825.0,0,0,0
Lenovo,Gaming,15.6,Intel,2.6,16,Nvidia,Windows 10,3.31,1920,1080,0,1,0,0,0,0,1305.0,1,0,0
MSI,Gaming,15.6,Intel,2.6,16,Nvidia,Windows 10,1.91,1920,1080,0,0,1,0,0,0,2153.37,1,1,0
HP,Notebook,15.6,Intel,2.3,4,Intel,Windows 10,2.07,1366,768,0,0,0,0,0,1,650.0,0,1,0
Lenovo,2 in 1 Convertible,14.0,Intel,2.3,8,Intel,Windows 10,1.36,2560,1440,1,1,0,0,0,0,1637.0,1,0,0
Lenovo,Ultrabook,15.6,Intel,2.7,6,Nvidia,Windows 10,1.54,1920,1080,0,0,1,0,0,0,831.0,1,0,0
Dell,Notebook,15.6,Intel,2.7,8,Nvidia,Linux,1.98,1920,1080,0,0,1,0,0,0,895.01,1,0,0
Acer,Notebook,15.6,Intel,2.0,4,Intel,Windows 10,2.1,1366,768,0,0,0,0,0,1,333.0,0,1,0
HP,Notebook,15.6,Intel,2.6,6,Nvidia,Windows 10,2.18,1920,1080,0,1,0,0,0,0,799.0,0,1,0
Asus,Gaming,15.6,Intel,2.6,8,Nvidia,Windows 10,2.591,1920,1080,0,1,0,0,0,0,909.0,1,1,0
Dell,2 in 1 Convertible,15.6,Intel,2.7,16,Intel,Windows 10,2.09,1920,1080,1,0,0,0,0,0,1179.0,1,0,0
Acer,Notebook,15.6,Intel,2.5,4,Nvidia,Windows 10,2.23,1920,1080,0,0,1,0,0,0,691.0,1,0,0
Dell,Ultrabook,13.3,Intel,2.4,8,Intel,Linux,1.23,3200,1800,1,0,0,0,1,0,1099.0,1,0,0
Acer,Gaming,17.3,Intel,2.8,16,Nvidia,Windows 10,4.2,1920,1080,0,1,0,0,0,0,2599.0,1,1,0
Lenovo,Gaming,15.6,Intel,2.5,8,Nvidia,Windows 10,2.4,1920,1080,0,1,0,0,0,0,819.0,0,1,0
Samsung,2 in 1 Convertible,12.3,Samsung,2.0,4,ARM,Chrome OS,1.15,2400,1600,1,1,0,0,0,0,659.0,0,0,1
HP,Notebook,15.6,Intel,2.5,4,Intel,Windows 10,1.86,1366,768,0,0,0,0,0,1,485.0,0,1,0
Apple,Ultrabook,12.0,Intel,1.1,8,Intel,Mac OS X,0.92,2304,1440,0,1,0,0,0,0,1163.0,0,0,1
Dell,2 in 1 Convertible,13.3,Intel,2.5,8,Intel,Windows 10,1.6,1920,1080,1,1,0,0,0,0,1199.0,1,0,0
HP,Notebook,15.6,Intel,2.8,12,Nvidia,Windows 10,2.21,1920,1080,0,1,0,0,0,0,1327.0,1,1,0
Lenovo,Notebook,15.6,Intel,2.0,4,AMD,No OS,1.9,1366,768,0,0,0,0,0,1,368.0,0,1,0
Asus,Gaming,17.3,Intel,2.6,16,Nvidia,Windows 10,4.3,1920,1080,0,1,0,0,0,0,2150.0,1,1,0
Acer,Notebook,15.6,Intel,2.0,4,Intel,Linux,2.1,1366,768,0,0,0,0,0,1,272.0,0,1,0
MSI,Gaming,17.3,Intel,2.8,16,Nvidia,Windows 10,2.43,1920,1080,0,0,1,0,0,0,2048.9,1,1,0
Dell,Notebook,15.6,Intel,2.0,4,AMD,Windows 10,2.3,1366,768,0,0,0,0,0,1,499.0,1,0,0
Lenovo,Notebook,15.6,Intel,2.5,8,Nvidia,No OS,2.2,1366,768,0,0,0,0,0,1,629.0,0,1,0
Dell,2 in 1 Convertible,15.6,Intel,1.8,16,Intel,Windows 10,2.0,1920,1080,1,0,0,0,0,0,1285.0,1,0,0
Dell,Ultrabook,13.3,Intel,2.7,16,Intel,Windows 10,1.2,3200,1800,1,0,0,0,1,0,2680.0,1,0,0
Asus,Gaming,15.6,Intel,2.6,8,Nvidia,Windows 10,2.2,1920,1080,0,0,1,0,0,0,1169.0,0,1,0
Dell,Notebook,15.6,Intel,2.5,8,AMD,Windows 10,2.36,1920,1080,0,0,1,0,0,0,889.0,1,0,0
HP,Notebook,15.6,Intel,2.5,8,Intel,Windows 10,1.91,1366,768,0,0,0,0,0,1,579.0,1,0,0
Lenovo,Notebook,15.6,AMD,2.2,4,AMD,Windows 10,2.2,1366,768,0,0,0,0,0,1,299.0,0,1,0
Acer,Notebook,17.3,Intel,2.0,8,Nvidia,Windows 10,3.3,1600,900,0,0,0,0,0,1,629.0,0,1,0
Asus,Gaming,15.6,Intel,2.8,16,Nvidia,Windows 10,2.2,1920,1080,0,0,1,0,0,0,2449.0,1,1,0
Apple,Ultrabook,12.0,Intel,1.2,8,Intel,Mac OS X,0.92,2304,1440,0,1,0,0,0,0,1279.0,0,0,1
Asus,Notebook,15.6,Intel,2.8,16,Nvidia,Windows 10,2.2,1920,1080,0,0,1,0,0,0,1749.0,1,1,0
MSI,Gaming,17.3,Intel,2.6,16,Nvidia,Windows 10,2.43,1920,1080,0,1,0,0,0,0,1948.99,1,1,0
Dell,2 in 1 Convertible,15.6,Intel,2.5,8,Intel,Windows 10,2.191,1920,1080,1,1,0,0,0,0,999.0,1,0,0
Asus,Gaming,17.3,Intel,2.8,16,Nvidia,Windows 10,2.9,1920,1080,0,0,1,0,0,0,1949.0,1,1,0
Acer,Netbook,11.6,Intel,1.5,2,Intel,Chrome OS,1.3,1366,768,0,0,0,0,0,1,174.0,1,0,0
Acer,Notebook,17.3,Intel,2.0,4,Nvidia,Windows 10,3.3,1600,900,0,0,0,0,0,1,598.0,0,1,0
Lenovo,Notebook,17.3,Intel,2.5,8,Intel,No OS,2.8,1600,900,0,0,0,0,0,1,539.0,0,1,0
Lenovo,Gaming,15.6,Intel,2.6,8,Nvidia,Windows 10,2.6,1920,1080,0,1,0,0,0,0,1272.0,1,1,0
Acer,2 in 1 Convertible,14.0,Intel,1.3,8,Intel,Windows 10,1.2,1920,1080,1,1,0,0,0,0,1149.0,1,0,0
Lenovo,Notebook,15.6,Intel,2.6,8,Intel,Windows 10,2.3,1920,1080,0,1,0,0,0,0,1529.0,1,0,0
MSI,Gaming,15.6,Intel,2.6,8,Nvidia,Windows 10,2.2,1920,1080,0,0,1,0,0,0,1476.11,1,1,0
HP,Notebook,15.6,AMD,2.7,6,AMD,Windows 10,2.1,1920,1080,0,0,1,0,0,0,529.0,0,1,0
Dell,Ultrabook,12.5,Intel,2.4,8,Intel,Windows 7,1.26,1920,1080,1,0,0,0,0,0,1713.37,1,0,0
Dell,2 in 1 Convertible,15.0,Intel,2.4,4,Intel,Windows 10,2.08,1920,1080,1,0,0,0,0,0,509.0,0,1,0
Asus,Notebook,15.6,Intel,1.6,4,Intel,Windows 10,2.65,1366,768,0,0,0,0,0,1,309.0,0,1,0
Dell,Ultrabook,13.3,Intel,2.7,8,Intel,Windows 10,1.29,3200,1800,1,0,0,0,1,0,1477.0,1,0,0
Dell,Notebook,15.6,Intel,2.5,4,Intel,Linux,2.18,1366,768,0,0,0,0,0,1,521.86,0,1,0
Lenovo,Gaming,15.6,Intel,2.6,16,Nvidia,Windows 10,2.6,1920,1080,1,1,0,0,0,0,1029.0,1,1,0
MSI,Gaming,15.6,Intel,2.8,8,Nvidia,Windows 10,2.2,1920,1080,0,0,1,0,0,0,1149.0,1,1,0
Lenovo,Netbook,12.5,Intel,2.5,16,Intel,Windows 10,1.3,1920,1080,1,1,0,0,0,0,1650.0,1,0,0
Razer,Gaming,14.0,Intel,2.8,16,Nvidia,Windows 10,1.95,1920,1080,0,0,1,0,0,0,3499.0,1,0,0
Dell,Notebook,15.6,Intel,2.4,8,Intel,Windows 10,2.3,1366,768,1,0,0,0,0,0,469.01,0,1,0
